earnings_date,report_time,symbol,company_name,exchange,country,fiscal_quarter_ending,consensus_eps_forecast,number_of_estimates,last_year_report_date,last_year_eps,eps_yoy_change_pct,earnings_expectation,nasdaq_market_cap,price,daily_change_pct,volume,technical_market_cap,52_week_low,52_week_high,distance_from_52w_low_pct,distance_from_52w_high_pct,rsi_14,rsi_signal,macd,macd_signal_line,macd_direction,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,trend_structure,bollinger_lower,bollinger_upper,bollinger_position,stochastic_k,stochastic_d,adx,adx_plus_di,adx_minus_di,cci_20,momentum,vwma,atr_14,atr_pct,relative_volume_10d,return_1m_pct,return_3m_pct,return_6m_pct,technical_rating_score,technical_rating,bullish_bearish_signal,moving_average_rating,oscillator_rating,future_bias_not_forecast,one_month_scenario_low,one_month_scenario_high,scenario_range_pct,data_status,earnings_source,technical_source,captured_at_utc
2026-09-09,Pre-market,SAIL,"SailPoint, Inc.",NASDAQ,United States,Jul/2026,0.08,5.0,9/09/2025,0.07,14.285714285714276,Forecast EPS growth,10997678100.0,18.82,-2.939659618359981,1900974.0,10674383574.0,10.3,24.0,82.71844660194174,-21.583333333333332,52.362225697235736,Neutral,0.5973842557813889,0.7422671675317675,Bearish,19.083000000000006,16.9627,16.012524999999997,18.724603934876587,17.443222500901935,16.595935587440614,Positive / mixed,17.629561318802818,20.536438681197193,Middle third,37.88437884378843,43.323766570999034,28.22234817697316,25.89550898218892,20.061872610472104,-13.519504421974224,0.17999999999999972,19.30731021813712,1.0692802504026118,5.681616633382634,0.5610668692241197,6.327683615819215,1.1284255776464314,25.049833887043185,0.08787878787878788,Neutral,Neutral,Buy,Neutral,Neutral / mixed technical bias,13.919942313408697,23.720057686591304,26.036438292196085,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-SAIL/,2026-09-06T07:14:29+00:00
2026-10-01,Pre-market,AYI,Acuity Inc.,NYSE,United States,Aug/2026,5.32,4.0,10/01/2025,4.94,7.69230769230769,Forecast EPS broadly flat,9832929300.0,334.05,1.6987852771942595,165512.0,9999969068.000002,257.04,380.1699,29.960317460317466,-12.131391780359246,45.865862892023785,Neutral,-3.127104631194925,-0.9135225590868707,Bearish,343.71849999999984,342.80900000000014,319.2563999999999,338.6715920327943,335.7148145215526,320.181564833115,Mixed,321.65352297757045,365.7834770224292,Lower third,18.59064473370722,12.080541968240544,18.805515232184376,11.775336190348382,17.971635272903463,-86.03742305976742,-9.050000000000011,344.3388447606954,9.202003759786917,2.7546785690126976,0.9166506518270485,-4.385035921802099,9.259501537253875,21.8404639457271,-0.13333333333333333,Sell,Neutral,Sell,Unavailable,Neutral / mixed technical bias,291.88112122550825,376.21887877449177,12.623523057773319,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-10-01,https://www.tradingview.com/symbols/NYSE-AYI/,2026-09-06T07:14:29+00:00
2026-09-09,Pre-market,CHWY,"Chewy, Inc.",NYSE,United States,Jul/2026,0.18,8.0,9/10/2025,0.14,28.57142857142855,Forecast EPS growth,9809804300.0,23.66,-1.2520868113522567,7370969.0,9686976814.0,17.4,43.5,35.97701149425288,-45.60919540229885,54.21145595010733,Neutral,0.4239655187520519,0.47227571150979586,Bearish,23.344000000000023,22.24519999999997,25.828125,23.40772678315948,22.723765851567926,25.616449092822343,Mixed,21.808729339826293,24.879270660173752,Middle third,60.80604631572951,65.12879368960978,24.235065346116823,27.007575856368398,15.153720272422232,46.26774163479614,-0.35999999999999943,23.374860900528688,0.9547854124220777,4.035441303559077,1.036617868025713,-2.0289855072463703,11.973497397065788,-8.187815289095846,0.08787878787878788,Neutral,Neutral,Buy,Neutral,Neutral / mixed technical bias,19.284623575136198,28.035376424863802,18.49271523611074,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NYSE-CHWY/,2026-09-06T07:14:29+00:00
2026-09-15,Pre-market,FPS,"Forgent Power Solutions, Inc.",NYSE,United States,Jun/2026,0.22,1.0,N/A,,,Insufficient EPS comparison,9315523600.0,31.35,2.450980392156863,4497141.0,9543845962.0,25.95,66.0,20.809248554913307,-52.49999999999999,38.838810735870545,Neutral,-2.4797915408120588,-2.493622703696271,Bullish,33.830500000000015,38.440999999999995,,33.157828546998424,37.52028339912789,,Unavailable,27.184826294498606,40.476173705501424,Lower third,19.907482341829333,11.705486497326277,29.74863599447558,19.571498824210412,28.211528018951697,-60.94259632608021,-1.8299999999999983,33.67710329747099,2.113222897807977,6.740742895719223,0.8982269292693337,-19.615384615384613,-50.15898251192368,-5.143721633888036,-0.2167832167832168,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,21.665996110481018,41.034003889518985,30.889964559869163,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-15,https://www.tradingview.com/symbols/NYSE-FPS/,2026-09-06T07:14:29+00:00
2026-09-24,Time not supplied,KMX,CarMax Inc,NYSE,United States,Aug/2026,0.68,7.0,9/25/2025,0.64,6.250000000000005,Forecast EPS broadly flat,8889311200.0,63.29,1.0376756066411217,1158183.0,8981552828.0,30.26,65.28,109.15399867812292,-3.048406862745101,63.2400006649529,Neutral,1.455104945988488,1.5498175693909717,Bearish,60.94999999999997,57.81699999999997,46.27979999999995,61.0247490048181,57.61277692626347,51.23578404382871,Bullish alignment,56.98743012679689,64.91256987320305,Upper third,64.79867164798671,56.64867856648678,25.35434449153224,28.49961388858868,18.137033067213775,76.77823306241382,1.1599999999999966,60.88816810859628,1.8009672976699946,2.845579550750505,0.7588055693031845,8.596431022649275,34.659574468085104,54.027743976636636,0.37575757575757573,Buy,Neutral,Strong Buy,Sell,Neutral / mixed technical bias,55.03693103428718,71.54306896571282,13.040083687332624,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-24,https://www.tradingview.com/symbols/NYSE-KMX/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,GME,GameStop Corporation,NYSE,United States,Jul/2026,,7.0,N/A,0.25,,Insufficient EPS comparison,8628332500.0,19.16,-0.36401456058242476,7146363.0,8596924352.0,17.79,28.1,7.70095559302979,-31.81494661921709,51.333553502558715,Neutral,-0.35165716660568336,-0.5996677295114761,Bullish,18.439,20.26780000000002,22.182949999999988,18.8324938391151,19.84842849092968,21.931491362281168,Negative / mixed,17.61520633651306,19.26279366348694,Upper third,88.0469544822658,86.10355944928834,28.02908261866331,23.532789868948537,17.771240371228295,146.2689359393521,0.9499999999999993,18.487978352031234,0.4969968692192954,2.593929380058953,1.0660546477263668,-0.6224066390041545,-13.926325247079967,-19.258322798145805,-0.11212121212121212,Sell,Neutral,Sell,Neutral,Neutral / mixed technical bias,16.88247422664651,21.43752577335349,11.886877731490028,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NYSE-GME/,2026-09-06T07:14:29+00:00
2026-09-09,Pre-market,CNM,"Core & Main, Inc.",NYSE,United States,Jul/2026,0.91,2.0,9/09/2025,0.87,4.5977011494252915,Forecast EPS broadly flat,8511011300.0,44.32,0.7730786721237004,1330719.0,8576807640.0,41.55,67.06,6.666666666666665,-33.909931404712204,49.04529724436952,Neutral,-0.514809656692151,-0.4918335398229194,Bearish,44.61149999999999,44.95639999999996,49.921099999999996,44.22888632905309,45.23469163298745,48.947174587490096,Bearish alignment,42.13902532874337,47.08397467125661,Middle third,52.79431156921814,36.361235036213,19.89398974603957,16.701851095189934,22.451589793697902,-37.35421641630576,-0.5600000000000023,44.532970899090245,1.2821149930401763,2.8928587388090623,0.6590684935089094,-4.729148753224425,-15.500476644423264,-13.352883675464316,-0.33636363636363636,Sell,Bearish,Sell,Sell,Bearish technical bias,38.444610994755614,50.19538900524439,13.256744145407012,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NYSE-CNM/,2026-09-06T07:14:29+00:00
2026-09-08,After hours,TTAN,"ServiceTitan, Inc.",NASDAQ,United States,Jul/2026,-0.09,5.0,9/04/2025,-0.22,59.09090909090909,Forecast EPS growth,8881514500.0,87.92,-5.563909774436083,1420352.0,8387354691.000002,54.17,119.99,62.30385822410929,-26.727227268939068,46.832009981830396,Neutral,2.825926506237593,3.9638435416771025,Bearish,93.01324999999996,83.91,78.39885000000001,91.73971837209649,85.17597427260529,81.1806355086744,Positive / mixed,85.64160142250807,100.38489857749184,Lower third,22.1972348400878,37.79213782892845,26.296867791618983,24.632303247382033,26.90099822785791,-85.00063157924666,-6.950000000000003,93.17434841190179,4.7181434717396815,5.36640522263385,1.4231556165646324,-0.09090909090908897,5.8639373871162,11.418071220377652,-0.1575757575757576,Sell,Neutral,Sell,Sell,Neutral / mixed technical bias,66.29875040109117,109.54124959890883,24.591958142525964,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-TTAN/,2026-09-06T07:14:29+00:00
2026-09-30,Pre-market,CAG,"ConAgra Brands, Inc.",NYSE,United States,Aug/2026,0.31,5.0,10/01/2025,0.39,-20.512820512820515,Forecast EPS decline,7498656300.0,15.48,-0.8962868117797618,7716818.0,7408195939.0,12.53,20.3161,23.543495610534727,-23.80427345799636,47.7382693863311,Neutral,0.2568902825034769,0.365927731816488,Bearish,15.814999999999994,15.0124,15.875499999999949,15.756611760393561,15.218526023789543,16.091260173653055,Mixed,14.781007736972049,16.84899226302794,Middle third,27.882729006324524,45.76883166136118,15.825520706992341,21.514153488007864,24.893896008623766,-37.572246894510045,-0.9499999999999993,15.841257021260189,0.4230037270949725,2.7325822163757914,0.783536201261924,3.0625832223701788,21.793863099921317,-16.8189145620634,-0.2909090909090909,Sell,Neutral,Sell,Sell,Neutral / mixed technical bias,13.541553401338847,17.418446598661156,12.522264849232261,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-30,https://www.tradingview.com/symbols/NYSE-CAG/,2026-09-06T07:14:29+00:00
2026-09-09,After hours,AVAV,"AeroVironment, Inc.",NASDAQ,United States,Jul/2026,0.32,6.0,9/09/2025,0.32,0.0,Forecast EPS broadly flat,7481596900.0,144.65,-1.739012295360371,1539913.0,7351490626.0,135.2,417.86,6.9896449704142105,-65.38314267936629,38.89623771586232,Neutral,-5.810053049172524,-3.476096423245106,Bearish,164.08650000000003,158.95959999999994,212.46819999999988,155.73480247357202,161.7958798924739,196.94634696391185,Negative / mixed,125.66418915070383,202.50881084929622,Lower third,9.704037608090536,7.121340207688551,17.236125609357032,21.307554347208548,25.824257812656803,-73.57627653437976,-15.569999999999993,162.6591383471807,8.622964910326406,5.961261604097066,1.1861049962489236,-16.863038105638257,-27.41733152692056,-32.60494805013278,-0.5121212121212121,Strong Sell,Bearish,Strong Sell,Neutral,Bearish technical bias,105.13461058348116,184.16538941651885,27.317932538208677,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-AVAV/,2026-09-06T07:14:29+00:00
2026-09-09,After hours,NAVN,"Navan, Inc.",NASDAQ,United States,Jul/2026,-0.12,1.0,N/A,,,Insufficient EPS comparison,7047519200.0,27.78,0.25261638397690467,1486163.0,7065322621.0,8.105,30.88,242.75138803207895,-10.038860103626934,48.94632405231832,Neutral,0.27895631203837823,0.6543680545046596,Bearish,28.79974999999998,27.003900000000016,17.955775000000003,28.235953309646302,26.578555966684256,18.64199738388784,Positive / mixed,27.139387163146683,30.46011283685328,Lower third,26.52329749103943,20.156018995870223,20.796070507165325,17.669236234001698,21.143215122280036,-137.31396914158523,-1.379999999999999,28.870925240127008,1.3256776789057678,4.77205787943041,0.6315896076571543,-1.5417331206804845,23.466666666666672,157.69944341372914,,Unavailable,Neutral,Unavailable,Unavailable,Insufficient technical data,21.704981689300958,33.855018310699045,21.868316453200297,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-NAVN/,2026-09-06T07:14:29+00:00
2026-09-29,Time not supplied,LW,"Lamb Weston Holdings, Inc.",NYSE,United States,Aug/2026,0.58,5.0,9/30/2025,0.74,-21.621621621621625,Forecast EPS decline,6934542300.0,49.87,-1.1300555114988111,1071774.0,6856178224.000001,37.62,67.07,32.56246677299308,-25.644848665573285,37.42936677852322,Neutral,0.27688995474309763,0.9662580117227,Bearish,53.24450000000007,50.46319999999995,47.090600000000066,52.696670619237295,50.8000601181109,49.14203189292252,Mixed,50.277532019052906,56.21146798094724,At/below lower band,6.103999787161818,16.914298207547194,19.71702334097577,15.920023336521508,27.638941274630074,-188.62547716695153,-3.8100000000000023,53.36748904798911,1.5054643264488905,3.0187774743310416,0.7838902907295666,-6.487905494093384,16.60042085573999,9.845814977973566,-0.38181818181818183,Sell,Neutral,Sell,Sell,Neutral / mixed technical bias,42.971095767992246,56.76890423200775,13.833776282349607,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-29,https://www.tradingview.com/symbols/NYSE-LW/,2026-09-06T07:14:29+00:00
2026-09-09,Pre-market,JMKE,Jersey Mike's Subs Inc.,NYSE,United States,Jun/2026,0.23,,N/A,,,Insufficient EPS comparison,8077043700.0,20.78,3.537618335824618,1906079.0,6600536361.999999,19.86,24.99,4.632426988922456,-16.84673869547818,44.701365775032784,Neutral,-0.7698990687543947,,Unavailable,22.048,,,21.851366464558225,,,Unavailable,20.137423123765956,23.95857687623404,Lower third,11.330201190488443,7.29671493565827,,17.61458149917493,21.929230753961775,-136.19940341370042,-3.0799999999999983,22.03533820580809,1.204822480284902,5.797990761717526,0.8671794156699559,-10.777157578359803,-1.0476190476190421,-1.0476190476190421,-0.19047619047619047,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,15.258809785109998,26.301190214890006,26.569731544225235,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NYSE-JMKE/,2026-09-06T07:14:29+00:00
2026-09-10,Pre-market,M,Macy's Inc,NYSE,United States,Jul/2026,0.37,4.0,9/03/2025,0.41,-9.756097560975606,Forecast EPS broadly flat,5910463000.0,23.05,2.581219403649319,3577699.0,6063024866.0,16.41,26.585,40.463132236441204,-13.296971976678574,48.849426851181946,Neutral,-0.44194707475541506,-0.4263577727099604,Bearish,23.032499999999978,23.693000000000012,21.556824999999982,22.98867208185798,23.213270241844278,21.22232409820554,Mixed,21.47259134882714,24.592408651172814,Middle third,43.924441144931116,29.870391592581097,17.047917307505003,20.902135269107482,22.828968008879,-28.287343444091697,0.23000000000000043,22.9706978769169,0.7440553687144167,3.2280059380234998,0.6296596844826305,-11.685823754789274,-0.9028374892519383,21.860956912503315,0.2,Buy,Neutral,Buy,Unavailable,Neutral / mixed technical bias,19.64030995162791,26.459690048372092,14.792581554759614,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NYSE-M/,2026-09-06T07:14:29+00:00
2026-09-23,Time not supplied,UEC,Uranium Energy Corp.,AMEX,United States,Jul/2026,-0.04,1.0,9/24/2025,,,Insufficient EPS comparison,5695981100.0,11.54,0.2606429192006895,4993665.0,5710827194.0,8.905,20.34,29.590117911285784,-43.2645034414946,49.36817661128819,Neutral,0.29618849686455384,0.4325501426540664,Bearish,11.884999999999996,10.811200000000001,13.265700000000002,11.747500780935404,11.492708235966475,12.154339768310308,Mixed,10.331623033517026,13.438376966482966,Middle third,30.54695562435498,33.402132782937734,18.66475500307639,21.9140968602177,22.20033485759035,-35.151238924601024,-1.2200000000000006,12.064068263878141,0.6628648053797118,5.744062438299062,0.49652181727403727,8.356807511737077,-16.255442670537015,-12.971342383107093,-0.24545454545454548,Sell,Neutral,Sell,Neutral,Neutral / mixed technical bias,8.502371853825299,14.5776281461747,26.322600920058065,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-23,https://www.tradingview.com/symbols/AMEX-UEC/,2026-09-06T07:14:29+00:00
2026-09-22,Time not supplied,AIR,AAR Corp.,NYSE,United States,Aug/2026,,,9/23/2025,1.08,,Insufficient EPS comparison,5058926100.0,126.54,0.7003024033105282,197394.0,5094353480.0,73.05,154.0,73.22381930184807,-17.83116883116883,39.65057899912104,Neutral,-3.582895846678298,-1.7787082071048936,Bearish,137.07800000000012,137.8534,114.07610000000008,133.8433195897156,134.23869910732316,116.36209803789282,Mixed,120.08038063728097,154.07561936271927,Lower third,9.418553604099856,5.625391600190903,17.963219465490692,17.14473639459173,28.32347531160808,-105.2866958227656,-8.279999999999987,140.12305053403986,5.204009264307815,4.1125409074662675,0.7016011137811939,-15.073825503355701,10.757111597374186,16.60523405823812,-0.17575757575757575,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,102.692233629058,150.38776637094202,18.84603000706655,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-22,https://www.tradingview.com/symbols/NYSE-AIR/,2026-09-06T07:14:29+00:00
2026-10-05,Time not supplied,MTN,"Vail Resorts, Inc.",NYSE,United States,Jul/2026,-5.31,6.0,9/29/2025,-5.08,-4.5275590551181,Forecast EPS broadly flat,4848297500.0,134.96,-0.8084668528590286,443117.0,4809100887.999999,118.51,163.34,13.8806851742469,-17.37480102852944,37.07836738456472,Neutral,-3.0991978582640627,-1.3790599521811364,Bearish,144.90899999999962,145.9311999999999,137.96340000000018,142.96204421316156,143.5920040463723,141.61184493802267,Negative / mixed,132.6888086757847,157.12919132421453,Lower third,17.623010658490312,13.257717223413328,22.55050280662845,11.731699204968935,32.8211728048683,-132.62067626658836,-17.849999999999994,144.5611064519273,4.401942384022468,3.2616644813444484,0.8193252761118248,-9.918568949405945,-0.12580478058165284,-2.004066221318611,-0.49090909090909096,Sell,Bearish,Strong Sell,Sell,Bearish technical bias,114.78776582038267,155.13223417961734,14.946824377309815,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-10-05,https://www.tradingview.com/symbols/NYSE-MTN/,2026-09-06T07:14:29+00:00
2026-09-09,Pre-market,KFY,Korn Ferry ,NYSE,United States,Jul/2026,1.35,1.0,9/09/2025,1.31,3.0534351145038197,Forecast EPS broadly flat,4662494700.0,85.35,-0.28040658955486514,621684.0,4383245831.0,58.95,87.51,44.783715012722624,-2.4682893383613402,58.759922227734975,Neutral,1.297568986534273,1.5716156765316658,Bearish,84.423,79.94780000000004,69.58555,84.09305027695176,80.55917169357018,72.52177216492815,Bullish alignment,82.66020562742166,86.18579437257834,Upper third,42.81229327144081,41.508272024853476,27.95293442193375,28.080398364377125,19.47848489368131,28.90144647601717,0.28999999999999204,84.56387987623783,2.0001122675109455,2.3434238635160467,1.7100498339555816,1.667659321024409,19.08748430305566,32.86114570361146,0.37575757575757573,Buy,Neutral,Strong Buy,Sell,Neutral / mixed technical bias,76.18433413572131,94.51566586427867,10.738917239928146,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NYSE-KFY/,2026-09-06T07:14:29+00:00
